tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	geologic_classes	geologic_types	lithologies	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site
BD16-3a		BD16-3										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD16
BD16-3a		BD16-3										Igneous:Intrusive	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD16
BD16-4a		BD16-4										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD16
BD16-4a		BD16-4										Igneous:Intrusive	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD16
BD16-4a		BD16-4										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD16
BD16-5a		BD16-5										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD16
BD16-5a		BD16-5										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD16
BD16-5a		BD16-5										Igneous:Intrusive	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD16
BD16-6a		BD16-6										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD16
BD16-6a		BD16-6										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD16
BD16-6a		BD16-6										Igneous:Intrusive	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD16
BD16-7a		BD16-7										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD16
BD16-7a		BD16-7										Igneous:Intrusive	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD16
BD16-7a		BD16-7										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD16
BD16-8a		BD16-8										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD16
BD16-8a		BD16-8										Igneous:Intrusive	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD16
BD16-8a		BD16-8										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD16
BD17-1a	BD17-1a_LP-DIR-T	BD17-1		mt	188.1	-43.7	1	14	-1	1.7	3.6	Intrusive:Igneous	Diabase	Diabase	863	748	K		hargrave 2020-10-02 13:01:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	BD17
BD17-1a	BD17-1a_LP-DIR-T	BD17-1		mt	294.0	41.0	1	14	100	1.7	3.6	Intrusive:Igneous	Diabase	Diabase	863	748	K		hargrave 2020-10-02 13:01:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	BD17
BD17-1a	BD17-1a_LP-DIR-T	BD17-1		mt	294.9	29.9	1	14	0	1.7	3.6	Intrusive:Igneous	Diabase	Diabase	863	748	K		hargrave 2020-10-02 13:01:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	BD17
BD17-1a		BD17-1										Igneous:Intrusive	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD17
BD17-1a		BD17-1										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD17
BD17-1a		BD17-1										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD17
BD17-2a		BD17-2										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD17
BD17-2a	BD17-2a_LP-DIR-T	BD17-2		mt	189.3	-44.2	1	7	-1	2.0	2.1	Intrusive:Igneous	Diabase	Diabase	853	823	K		hargrave 2020-10-02 13:02:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	BD17
BD17-2a		BD17-2										Igneous:Intrusive	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD17
BD17-2a		BD17-2										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD17
BD17-2a	BD17-2a_LP-DIR-T	BD17-2		mt	293.9	29.2	1	7	0	2.0	2.1	Intrusive:Igneous	Diabase	Diabase	853	823	K		hargrave 2020-10-02 13:02:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	BD17
BD17-2a	BD17-2a_LP-DIR-T	BD17-2		mt	292.8	40.3	1	7	100	2.0	2.1	Intrusive:Igneous	Diabase	Diabase	853	823	K		hargrave 2020-10-02 13:02:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	BD17
BD17-3a		BD17-3										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD17
BD17-3a		BD17-3										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD17
BD17-3a		BD17-3										Igneous:Intrusive	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD17
BD17-3a	BD17-3a_LP-DIR-T	BD17-3		mt	165.4	-36.2	1	9	-1	0.7	1.7	Intrusive:Igneous	Diabase	Diabase	863	818	K		hargrave 2020-10-02 13:03:53	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	BD17
BD17-3a	BD17-3a_LP-DIR-T	BD17-3		mt	291.8	28.2	1	9	0	0.7	1.7	Intrusive:Igneous	Diabase	Diabase	863	818	K		hargrave 2020-10-02 13:03:53	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	BD17
BD17-3a	BD17-3a_LP-DIR-T	BD17-3		mt	290.5	39.2	1	9	100	0.7	1.7	Intrusive:Igneous	Diabase	Diabase	863	818	K		hargrave 2020-10-02 13:03:53	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	BD17
BD17-4a	BD17-4a_LP-DIR-T	BD17-4		mt	290.8	42.1	1	11	100	0.3	3.2	Intrusive:Igneous	Diabase	Diabase	863	803	K		hargrave 2020-10-02 13:05:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	BD17
BD17-4a	BD17-4a_LP-DIR-T	BD17-4		mt	292.2	31.1	1	11	0	0.3	3.2	Intrusive:Igneous	Diabase	Diabase	863	803	K		hargrave 2020-10-02 13:05:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	BD17
BD17-4a	BD17-4a_LP-DIR-T	BD17-4		mt	168.5	-34.9	1	11	-1	0.3	3.2	Intrusive:Igneous	Diabase	Diabase	863	803	K		hargrave 2020-10-02 13:05:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	BD17
BD17-4a		BD17-4										Igneous:Intrusive	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD17
BD17-4a		BD17-4										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD17
BD17-4a		BD17-4										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD17
BD17-5a		BD17-5										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD17
BD17-5a		BD17-5										Igneous:Intrusive	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD17
BD17-5a	BD17-5a_LP-DIR-T	BD17-5		mt	165.7	-31.7	1	9	-1	0.7	2.8	Intrusive:Igneous	Diabase	Diabase	863	818	K		hargrave 2020-10-02 13:06:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	BD17
BD17-5a	BD17-5a_LP-DIR-T	BD17-5		mt	292.6	26.9	1	9	0	0.7	2.8	Intrusive:Igneous	Diabase	Diabase	863	818	K		hargrave 2020-10-02 13:06:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	BD17
BD17-5a	BD17-5a_LP-DIR-T	BD17-5		mt	291.5	37.9	1	9	100	0.7	2.8	Intrusive:Igneous	Diabase	Diabase	863	818	K		hargrave 2020-10-02 13:06:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	BD17
BD17-5a		BD17-5										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD17
BD17-6a	BD17-6a_LP-DIR-T	BD17-6		mt	167.7	-33.5	1	10	-1	1.2	2.2	Intrusive:Igneous	Diabase	Diabase	863	813	K		hargrave 2020-10-02 13:07:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	BD17
BD17-6a	BD17-6a_LP-DIR-T	BD17-6		mt	293.9	37.5	1	10	100	1.2	2.2	Intrusive:Igneous	Diabase	Diabase	863	813	K		hargrave 2020-10-02 13:07:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	BD17
BD17-6a		BD17-6										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD17
BD17-6a		BD17-6										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD17
BD17-6a	BD17-6a_LP-DIR-T	BD17-6		mt	294.7	26.4	1	10	0	1.2	2.2	Intrusive:Igneous	Diabase	Diabase	863	813	K		hargrave 2020-10-02 13:07:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	BD17
BD17-6a		BD17-6										Igneous:Intrusive	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD17
BD17-7a	BD17-7a_LP-DIR-T	BD17-7		mt	185.5	-31.3	1	10	-1	1.0	1.7	Intrusive:Igneous	Diabase	Diabase	863	813	K		hargrave 2020-10-02 13:11:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	BD17
BD17-7a	BD17-7a_LP-DIR-T	BD17-7		mt	301.5	28.5	1	10	0	1.0	1.7	Intrusive:Igneous	Diabase	Diabase	863	813	K		hargrave 2020-10-02 13:11:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	BD17
BD17-7a	BD17-7a_LP-DIR-T	BD17-7		mt	301.6	39.7	1	10	100	1.0	1.7	Intrusive:Igneous	Diabase	Diabase	863	813	K		hargrave 2020-10-02 13:11:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	BD17
BD17-7a		BD17-7										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD17
BD17-7a		BD17-7										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD17
BD17-7a		BD17-7										Igneous:Intrusive	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD17
BD17-8a		BD17-8										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD17
BD17-8a		BD17-8										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD17
BD17-8a	BD17-8a_LP-DIR-T	BD17-8		mt	299.0	38.4	1	9	100	1.2	1.2	Intrusive:Igneous	Diabase	Diabase	863	818	K		hargrave 2020-10-02 13:12:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	BD17
BD17-8a	BD17-8a_LP-DIR-T	BD17-8		mt	299.2	27.2	1	9	0	1.2	1.2	Intrusive:Igneous	Diabase	Diabase	863	818	K		hargrave 2020-10-02 13:12:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	BD17
BD17-8a	BD17-8a_LP-DIR-T	BD17-8		mt	181.1	-36.8	1	9	-1	1.2	1.2	Intrusive:Igneous	Diabase	Diabase	863	818	K		hargrave 2020-10-02 13:12:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Beaver Bay Complex	BD17
BD17-8a		BD17-8										Igneous:Intrusive	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD17
BD2-1a		BD2-1										Igneous:Intrusive	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD2
BD2-1a		BD2-1										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD2
BD2-1a		BD2-1										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD2
BD2-1a	BD2-1a_LP-DIR-AF	BD2-1		mc	299.5	21.4	1	15	0	12.4	2.1	Intrusive:Igneous	Diabase	Diabase	1.000e-01	3.000e-02	T		hargrave 2019-09-11 16:17:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	BD2
BD2-1a	BD2-1a_LP-DIR-AF	BD2-1		mc	285.2	70.6	1	15	-1	12.4	2.1	Intrusive:Igneous	Diabase	Diabase	1.000e-01	3.000e-02	T		hargrave 2019-09-11 16:17:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g			Beaver Bay Complex	BD2
BD2-1a	BD2-1a_LP-DIR-AF	BD2-1		mc	296.4	33.8	1	15	100	12.4	2.1	Intrusive:Igneous	Diabase	Diabase	1.000e-01	3.000e-02	T		hargrave 2019-09-11 16:17:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	BD2
BD2-2a	BD2-2a_LP-DIR-AF	BD2-2		mc	286.7	24.5	1	17	100	2.7	1.7	Intrusive:Igneous	Diabase	Diabase	1.000e-01	2.000e-02	T		hargrave 2019-09-11 17:08:34	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	BD2
BD2-2a	BD2-2a_LP-DIR-AF	BD2-2		mc	289.5	13.3	1	17	0	2.7	1.7	Intrusive:Igneous	Diabase	Diabase	1.000e-01	2.000e-02	T		hargrave 2019-09-11 17:08:34	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	BD2
BD2-2a	BD2-2a_LP-DIR-AF	BD2-2		mc	264.3	26.5	1	17	-1	2.7	1.7	Intrusive:Igneous	Diabase	Diabase	1.000e-01	2.000e-02	T		hargrave 2019-09-11 17:08:34	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g			Beaver Bay Complex	BD2
BD2-2a		BD2-2										Igneous:Intrusive	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD2
BD2-2a		BD2-2										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD2
BD2-2a		BD2-2										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD2
BD2-3a	BD2-3a_LP-DIR-AF	BD2-3		mc	245.2	19.5	1	19	-1	1.1	0.8	Intrusive:Igneous	Diabase	Diabase	1.000e-01	1.600e-02	T		hargrave 2019-09-11 18:02:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g			Beaver Bay Complex	BD2
BD2-3a	BD2-3a_LP-DIR-AF	BD2-3		mc	281.8	37.0	1	19	100	1.1	0.8	Intrusive:Igneous	Diabase	Diabase	1.000e-01	1.600e-02	T		hargrave 2019-09-11 18:02:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	BD2
BD2-3a		BD2-3										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD2
BD2-3a		BD2-3										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD2
BD2-3a		BD2-3										Igneous:Intrusive	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD2
BD2-3a	BD2-3a_LP-DIR-AF	BD2-3		mc	287.1	26.3	1	19	0	1.1	0.8	Intrusive:Igneous	Diabase	Diabase	1.000e-01	1.600e-02	T		hargrave 2019-09-11 18:02:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	BD2
BD2-4a	BD2-4a_LP-DIR-AF	BD2-4		mc	255.7	46.0	1	21	-1	1.1	0.7	Intrusive:Igneous	Diabase	Diabase	1.300e-01	3.000e-02	T		hargrave 2019-09-11 18:55:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g			Beaver Bay Complex	BD2
BD2-4a	BD2-4a_LP-DIR-AF	BD2-4		mc	287.3	24.1	1	21	0	1.1	0.7	Intrusive:Igneous	Diabase	Diabase	1.300e-01	3.000e-02	T		hargrave 2019-09-11 18:55:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	BD2
BD2-4a	BD2-4a_LP-DIR-AF	BD2-4		mc	282.4	34.8	1	21	100	1.1	0.7	Intrusive:Igneous	Diabase	Diabase	1.300e-01	3.000e-02	T		hargrave 2019-09-11 18:55:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	BD2
BD2-4a		BD2-4										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD2
BD2-4a		BD2-4										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD2
BD2-4a		BD2-4										Igneous:Intrusive	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD2
BD2-5a		BD2-5										Igneous:Intrusive	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD2
BD2-5a		BD2-5										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD2
BD2-5a	BD2-5a_LP-DIR-AF	BD2-5		mc	258.3	42.7	1	23	-1	0.9	0.5	Intrusive:Igneous	Diabase	Diabase	1.300e-01	2.000e-02	T		hargrave 2019-09-11 19:47:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g			Beaver Bay Complex	BD2
BD2-5a		BD2-5										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD2
BD2-5a	BD2-5a_LP-DIR-AF	BD2-5		mc	285.8	21.8	1	23	0	0.9	0.5	Intrusive:Igneous	Diabase	Diabase	1.300e-01	2.000e-02	T		hargrave 2019-09-11 19:47:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	BD2
BD2-5a	BD2-5a_LP-DIR-AF	BD2-5		mc	281.3	32.4	1	23	100	0.9	0.5	Intrusive:Igneous	Diabase	Diabase	1.300e-01	2.000e-02	T		hargrave 2019-09-11 19:47:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	BD2
BD2-6a		BD2-6										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD2
BD2-6a		BD2-6										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD2
BD2-6a	BD2-6a_LP-DIR-AF	BD2-6		mc	278.0	37.9	1	23	100	1.1	0.6	Intrusive:Igneous	Diabase	Diabase	1.300e-01	2.000e-02	T		hargrave 2019-09-11 20:40:49	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	BD2
BD2-6a		BD2-6										Igneous:Intrusive	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD2
BD2-6a	BD2-6a_LP-DIR-AF	BD2-6		mc	249.7	36.2	1	23	-1	1.1	0.6	Intrusive:Igneous	Diabase	Diabase	1.300e-01	2.000e-02	T		hargrave 2019-09-11 20:40:49	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g			Beaver Bay Complex	BD2
BD2-6a	BD2-6a_LP-DIR-AF	BD2-6		mc	284.0	27.7	1	23	0	1.1	0.6	Intrusive:Igneous	Diabase	Diabase	1.300e-01	2.000e-02	T		hargrave 2019-09-11 20:40:49	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	BD2
BD2-7a	BD2-7a_LP-DIR-AF	BD2-7		mc	253.1	29.7	1	38	-1	0.9	1.0	Intrusive:Igneous	Diabase	Diabase	1.300e-01	0.000e+00	T		hargrave 2019-09-11 21:32:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g			Beaver Bay Complex	BD2
BD2-7a	BD2-7a_LP-DIR-AF	BD2-7		mc	280.6	23.6	1	38	0	0.9	1.0	Intrusive:Igneous	Diabase	Diabase	1.300e-01	0.000e+00	T		hargrave 2019-09-11 21:32:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	BD2
BD2-7a	BD2-7a_LP-DIR-AF	BD2-7		mc	275.3	33.3	1	38	100	0.9	1.0	Intrusive:Igneous	Diabase	Diabase	1.300e-01	0.000e+00	T		hargrave 2019-09-11 21:32:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	BD2
BD2-7a		BD2-7										Igneous:Intrusive	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD2
BD2-7a		BD2-7										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD2
BD2-7a		BD2-7										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD2
BD2-8a	BD2-8a_LP-DIR-AF	BD2-8		mc	253.9	28.4	1	17	-1	1.1	0.5	Intrusive:Igneous	Diabase	Diabase	1.000e-01	2.000e-02	T		hargrave 2019-09-11 22:23:11	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g			Beaver Bay Complex	BD2
BD2-8a	BD2-8a_LP-DIR-AF	BD2-8		mc	278.4	22.7	1	17	0	1.1	0.5	Intrusive:Igneous	Diabase	Diabase	1.000e-01	2.000e-02	T		hargrave 2019-09-11 22:23:11	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	BD2
BD2-8a		BD2-8										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD2
BD2-8a		BD2-8										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD2
BD2-8a		BD2-8										Igneous:Intrusive	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD2
BD2-8a	BD2-8a_LP-DIR-AF	BD2-8		mc	273.1	32.0	1	17	100	1.1	0.5	Intrusive:Igneous	Diabase	Diabase	1.000e-01	2.000e-02	T		hargrave 2019-09-11 22:23:11	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	BD2
BD3-1a		BD3-1										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD3
BD3-1a		BD3-1										Intrusive:Igneous	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD3
BD3-1a		BD3-1										Igneous:Intrusive	Diabase	Diabase				Yiming Zhang				This study	LP-NOMAG	g			Beaver Bay Complex	BD3
BD3-1a	BD3-1a_LP-DIR-AF	BD3-1		mc	243.0	56.0	1	23	-1	2.2	0.4	Intrusive:Igneous	Diabase	Diabase	1.300e-01	2.000e-02	T		hargrave 2019-09-15 02:31:24	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g			Beaver Bay Complex	BD3
BD3-1a	BD3-1a_LP-DIR-AF	BD3-1		mc	288.0	31.5	1	23	0	2.2	0.4	Intrusive:Igneous	Diabase	Diabase	1.300e-01	2.000e-02	T		hargrave 2019-09-15 02:31:24	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g			Beaver Bay Complex	BD3
BD3-1a	BD3-1a_LP-DIR-AF	BD3-1		mc	285.9	42.3	1	23	100	2.2	0.4	Intrusive:Igneous	Diabase	Diabase	1.300e-01	2.000e-02	T		hargrave 2019-09-15 02:31:24	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g			Beaver Bay Complex	BD3
