tab	ages
age	location	site	sample	specimen	age_unit	citations	method_codes
	Beaver Bay Complex				Ma	This study	
>>>>>>>>>>
tab	locations
location	age	age_high	age_low	age_unit	lat_n	lat_s	lon_e	lon_w	geologic_classes	lithologies	location_type	analysts	citations
Beaver Bay Complex	1091.83	1092.04	1091.62	Ma	47.2	47.2	268.6	268.6	Igneous:Intrusive	Anorthosite	Outcrop		This study
>>>>>>>>>>
tab	measurements
measurement	specimen	experiment	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma
AX3-9b_LP-DIR-T-3496	AX3-9b	AX3-9b_LP-DIR-T	1	253.1	51.7	0	0	0	0	1	373	This study	hargrave 2019-09-20 13:02:19	LT-T-Z:LP-DIR-T	g	3496	u	8	273			pmagpy-4.2.24-1	1.59e-09	1.61e-11	1.8600000000000002e-11	1.34e-11
AX3-9b_LP-DIR-T-3497	AX3-9b	AX3-9b_LP-DIR-T	1.4	249.7	51.3	0	0	0	0	2	423	This study	hargrave 2019-09-20 19:51:25	LT-T-Z:LP-DIR-T	g	3497	u	8	273			pmagpy-4.2.24-1	1.57e-09	2.5399999999999998e-11	2.0200000000000002e-11	2.2799999999999998e-11
AX3-9b_LP-DIR-T-3498	AX3-9b	AX3-9b_LP-DIR-T	1.4	257.5	50.3	0	0	0	0	3	473	This study	hargrave 2019-09-21 15:42:10	LT-T-Z:LP-DIR-T	g	3498	u	8	273			pmagpy-4.2.24-1	1.52e-09	2.5800000000000004e-11	2.6100000000000002e-11	1.1399999999999999e-11
AX3-9b_LP-DIR-T-3499	AX3-9b	AX3-9b_LP-DIR-T	2.4	257.2	50.5	0	0	0	0	4	523	This study	hargrave 2019-09-22 13:21:01	LT-T-Z:LP-DIR-T	g	3499	u	8	273			pmagpy-4.2.24-1	1.46e-09	5.570000000000001e-11	2.68e-11	1.8899999999999997e-11
AX3-9b_LP-DIR-T-3500	AX3-9b	AX3-9b_LP-DIR-T	3	252.8	50.9	0	0	0	0	5	573	This study	hargrave 2019-09-22 19:16:20	LT-T-Z:LP-DIR-T	g	3500	u	8	273			pmagpy-4.2.24-1	1.32e-09	6.629999999999999e-11	1.5e-11	1.63e-11
AX3-9b_LP-DIR-T-3501	AX3-9b	AX3-9b_LP-DIR-T	5.7	264.5	59.1	0	0	0	0	6	623	This study	hargrave 2019-09-27 21:07:20	LT-T-Z:LP-DIR-T	g	3501	u	8	273			pmagpy-4.2.24-1	1.45e-09	1.18e-10	2.32e-11	1.51e-10
AX3-9b_LP-DIR-T-3502	AX3-9b	AX3-9b_LP-DIR-T	6.9	255.1	54.8	0	0	0	0	7	673	This study	hargrave 2019-09-28 15:19:47	LT-T-Z:LP-DIR-T	g	3502	u	8	273			pmagpy-4.2.24-1	1.13e-09	2.2e-11	1.23e-11	2.3099999999999998e-10
AX3-9b_LP-DIR-T-3503	AX3-9b	AX3-9b_LP-DIR-T	7.2	250.3	55.8	0	0	0	0	8	723	This study	hargrave 2019-09-29 12:44:58	LT-T-Z:LP-DIR-T	g	3503	u	8	273			pmagpy-4.2.24-1	8.609999999999998e-10	5.019999999999999e-12	8.69e-12	2.2e-10
AX3-9b_LP-DIR-T-3504	AX3-9b	AX3-9b_LP-DIR-T	0.7	255.6	51.9	0	0	0	0	9	748	This study	hargrave 2019-09-29 18:27:22	LT-T-Z:LP-DIR-T	g	3504	u	8	273			pmagpy-4.2.24-1	5.35e-10	4.469999999999999e-12	6.79e-12	1.16e-11
AX3-9b_LP-DIR-T-3505	AX3-9b	AX3-9b_LP-DIR-T	2.6	256.2	52	0	0	0	0	10	773	This study	hargrave 2019-10-04 16:26:23	LT-T-Z:LP-DIR-T	g	3505	u	8	273			pmagpy-4.2.24-1	4.6e-10	1.73e-11	1.0300000000000001e-11	6.29e-12
AX3-9b_LP-DIR-T-3506	AX3-9b	AX3-9b_LP-DIR-T	3	253.7	51	0	0	0	0	11	793	This study	hargrave 2019-10-05 18:50:05	LT-T-Z:LP-DIR-T	g	3506	u	8	273			pmagpy-4.2.24-1	3.69e-10	1.56e-11	1.0800000000000001e-11	7.219999999999999e-12
AX3-9b_LP-DIR-T-3507	AX3-9b	AX3-9b_LP-DIR-T	3.7	268.2	52.4	0	0	0	0	12	813	This study	hargrave 2019-10-06 15:56:30	LT-T-Z:LP-DIR-T	g	3507	u	8	273			pmagpy-4.2.24-1	3.29e-10	1.95e-11	6.97e-12	5.99e-12
AX3-9b_LP-DIR-T-3508	AX3-9b	AX3-9b_LP-DIR-T	3	269.7	51.2	0	0	0	0	13	818	This study	hargrave 2019-10-14 12:15:34	LT-T-Z:LP-DIR-T	g	3508	u	8	273			pmagpy-4.2.24-1	3.2199999999999997e-10	8.170000000000001e-12	9.400000000000001e-12	1.43e-11
AX3-9b_LP-DIR-T-3509	AX3-9b	AX3-9b_LP-DIR-T	3.4	254.0	54.3	0	0	0	0	14	823	This study	hargrave 2019-10-14 18:38:11	LT-T-Z:LP-DIR-T	g	3509	u	8	273			pmagpy-4.2.24-1	2.06e-10	8.029999999999999e-12	6.22e-12	8.849999999999999e-12
AX3-9b_LP-DIR-T-3510	AX3-9b	AX3-9b_LP-DIR-T	4.3	261.1	46.3	0	0	0	0	15	828	This study	hargrave 2019-10-19 17:10:53	LT-T-Z:LP-DIR-T	g	3510	u	8	273			pmagpy-4.2.24-1	2.5e-10	1.5499999999999998e-11	1.24e-11	4.52e-12
AX3-9b_LP-DIR-T-3511	AX3-9b	AX3-9b_LP-DIR-T	1.5	268.3	53.5	0	0	0	0	16	833	This study	hargrave 2019-10-20 14:32:43	LT-T-Z:LP-DIR-T	g	3511	u	8	273			pmagpy-4.2.24-1	2.72e-10	2.86e-12	5.54e-12	4.269999999999999e-12
AX3-9b_LP-DIR-T-3512	AX3-9b	AX3-9b_LP-DIR-T	5.3	250.9	55.3	0	0	0	0	17	838	This study	hargrave 2019-10-21 09:16:00	LT-T-Z:LP-DIR-T	g	3512	u	8	273			pmagpy-4.2.24-1	1.77e-10	4.87e-12	8e-12	1.68e-11
AX3-9b_LP-DIR-T-3513	AX3-9b	AX3-9b_LP-DIR-T	1.7	253.0	56.1	0	0	0	0	18	841	This study	hargrave 2019-10-21 16:02:14	LT-T-Z:LP-DIR-T	g	3513	u	8	273			pmagpy-4.2.24-1	2.24e-10	4.8899999999999996e-12	2.8800000000000002e-12	3.91e-12
AX3-9b_LP-DIR-T-3514	AX3-9b	AX3-9b_LP-DIR-T	3.3	266.0	67.4	0	0	0	0	19	843	This study	hargrave 2019-10-25 12:24:57	LT-T-Z:LP-DIR-T	g	3514	u	8	273			pmagpy-4.2.24-1	2.11e-10	9.35e-12	7.71e-12	3.2599999999999994e-12
AX3-9b_LP-DIR-T-3515	AX3-9b	AX3-9b_LP-DIR-T	5.8	272.4	54.9	0	0	0	0	20	845	This study	hargrave 2019-10-25 19:20:22	LT-T-Z:LP-DIR-T	g	3515	u	8	273			pmagpy-4.2.24-1	1.77e-10	1.4400000000000006e-11	1.3599999999999999e-11	4.410000000000001e-12
AX3-9b_LP-DIR-T-3516	AX3-9b	AX3-9b_LP-DIR-T	6.4	248.5	63.2	0	0	0	0	21	848	This study	hargrave 2019-11-01 12:06:08	LT-T-Z:LP-DIR-T	g	3516	u	8	273			pmagpy-4.2.24-1	1.8000000000000002e-10	1.2699999999999999e-11	1.54e-11	1.0400000000000001e-11
AX3-9b_LP-DIR-T-3517	AX3-9b	AX3-9b_LP-DIR-T	6.4	270.0	43.2	0	0	0	0	22	850	This study	hargrave 2019-11-01 17:59:11	LT-T-Z:LP-DIR-T	g	3517	u	8	273			pmagpy-4.2.24-1	1.65e-10	8.81e-12	8.980000000000001e-12	1.4499999999999994e-11
AX3-9b_LP-DIR-T-3518	AX3-9b	AX3-9b_LP-DIR-T	3.7	261.7	60.9	0	0	0	0	23	852	This study	hargrave 2019-11-02 16:07:57	LT-T-Z:LP-DIR-T	g	3518	u	8	273			pmagpy-4.2.24-1	1.72e-10	8.39e-12	6.97e-12	6.06e-12
AX3-9b_LP-DIR-T-3519	AX3-9b	AX3-9b_LP-DIR-T	5.3	288.6	63.5	0	0	0	0	24	854	This study	hargrave 2019-11-03 14:27:47	LT-T-Z:LP-DIR-T	g	3519	u	8	273			pmagpy-4.2.24-1	1.06e-10	6.349999999999999e-12	6.97e-12	7.200000000000003e-12
AX3-9b_LP-DIR-T-3520	AX3-9b	AX3-9b_LP-DIR-T	5.8	260.8	40.5	0	0	0	0	25	858	This study	hargrave 2019-11-04 09:01:14	LT-T-Z:LP-DIR-T	g	3520	u	8	273			pmagpy-4.2.24-1	1.6000000000000002e-10	1.35e-11	1.4400000000000006e-11	5.28e-12
AX3-9b_LP-DIR-T-3521	AX3-9b	AX3-9b_LP-DIR-T	3.2	293.4	48.1	0	0	0	0	26	873	This study	hargrave 2019-11-15 12:21:44	LT-T-Z:LP-DIR-T	g	3521	u	8	273			pmagpy-4.2.24-1	1.29e-10	6.4e-12	3.85e-12	3.03e-12
AX3-9b_LP-DIR-T-3522	AX3-9b	AX3-9b_LP-DIR-T	8.5	267.4	21.3	0	0	0	0	27	888	This study	hargrave 2019-11-15 18:44:06	LT-T-Z:LP-DIR-T	g	3522	u	8	273			pmagpy-4.2.24-1	6.379999999999999e-11	6.61e-12	3.59e-12	6.75e-12
AX3-9b_LP-DIR-T-3523	AX3-9b	AX3-9b_LP-DIR-T	6.7	273.2	18.1	0	0	0	0	28	888	This study	hargrave 2019-11-15 21:53:47	LT-T-Z:LP-DIR-T	g	3523	u	8	273			pmagpy-4.2.24-1	6.29e-11	6.1200000000000006e-12	3.8e-12	3.58e-12
AX3-9b_LP-DIR-T-3524	AX3-9b	AX3-9b_LP-DIR-T	5.5	69.2	61.9	0	0	0	0	29	903	This study	hargrave 2019-11-16 14:03:33	LT-T-Z:LP-DIR-T	g	3524	u	8	273			pmagpy-4.2.24-1	6.6e-11	5.18e-12	6.1700000000000006e-12	4.929999999999999e-12
AX3-9b_LP-DIR-T-3525	AX3-9b	AX3-9b_LP-DIR-T	4.2	48.8	68.6	0	0	0	0	30	918	This study	hargrave 2019-11-23 14:01:16	LT-T-Z:LP-DIR-T	g	3525	u	8	273			pmagpy-4.2.24-1	5.1000000000000005e-11	1.88e-12	3.03e-12	1.89e-12
AX3-9b_LP-DIR-T-3526	AX3-9b	AX3-9b_LP-DIR-T	1.7	65.3	65	0	0	0	0	31	933	This study	hargrave 2019-11-24 10:36:43	LT-T-Z:LP-DIR-T	g	3526	u	8	273			pmagpy-4.2.24-1	9.660000000000001e-11	1.3999999999999999e-12	2.08e-12	2.45e-12
AX3-9b_LP-DIR-T-3527	AX3-9b	AX3-9b_LP-DIR-T	5.6	53.9	23.1	0	0	0	0	32	948	This study	hargrave 2019-12-01 17:21:30	LT-T-Z:LP-DIR-T	g	3527	u	8	273			pmagpy-4.2.24-1	4.1200000000000004e-11	1.94e-12	4.450000000000001e-12	2.9300000000000002e-12
AX4-1b_LP-DIR-T-3528	AX4-1b	AX4-1b_LP-DIR-T	1.1	300.3	66	0	0	0	0	0	273	This study	hargrave 2019-09-13 17:46:51	LT-NO:LP-DIR-T	g	3528	u	8	273			pmagpy-4.2.24-1	7.23e-09	6.07e-11	1.15e-10	5.1000000000000005e-11
AX4-1b_LP-DIR-T-3529	AX4-1b	AX4-1b_LP-DIR-T	0.7	298.2	65.4	0	0	0	0	1	373	This study	hargrave 2019-09-20 13:04:44	LT-T-Z:LP-DIR-T	g	3529	u	8	273			pmagpy-4.2.24-1	7.2e-09	6.5e-11	5.8200000000000003e-11	3.01e-11
AX4-1b_LP-DIR-T-3530	AX4-1b	AX4-1b_LP-DIR-T	1.3	297.6	65.1	0	0	0	0	2	423	This study	hargrave 2019-09-20 19:53:49	LT-T-Z:LP-DIR-T	g	3530	u	8	273			pmagpy-4.2.24-1	7.11e-09	9.98e-11	1.2e-10	4.11e-11
AX4-1b_LP-DIR-T-3531	AX4-1b	AX4-1b_LP-DIR-T	1.6	304.1	64.9	0	0	0	0	3	473	This study	hargrave 2019-09-21 15:44:34	LT-T-Z:LP-DIR-T	g	3531	u	8	273			pmagpy-4.2.24-1	6.890000000000002e-09	1.53e-10	1.2399999999999999e-10	3.15e-11
AX4-1b_LP-DIR-T-3532	AX4-1b	AX4-1b_LP-DIR-T	2.5	303.6	65.3	0	0	0	0	4	523	This study	hargrave 2019-09-22 13:23:29	LT-T-Z:LP-DIR-T	g	3532	u	8	273			pmagpy-4.2.24-1	6.75e-09	2.23e-10	1.97e-10	4.11e-11
AX4-1b_LP-DIR-T-3533	AX4-1b	AX4-1b_LP-DIR-T	2.8	300.2	65.3	0	0	0	0	5	573	This study	hargrave 2019-09-22 19:18:49	LT-T-Z:LP-DIR-T	g	3533	u	8	273			pmagpy-4.2.24-1	5.9499999999999995e-09	2.34e-10	1.67e-10	3.17e-11
AX4-1b_LP-DIR-T-3534	AX4-1b	AX4-1b_LP-DIR-T	2.7	302.2	62.4	0	0	0	0	6	623	This study	hargrave 2019-09-27 21:09:52	LT-T-Z:LP-DIR-T	g	3534	u	8	273			pmagpy-4.2.24-1	5.0900000000000004e-09	1.43e-10	1.6899999999999999e-10	1.7500000000000002e-10
AX4-1b_LP-DIR-T-3535	AX4-1b	AX4-1b_LP-DIR-T	4	302.1	64.2	0	0	0	0	7	673	This study	hargrave 2019-09-28 15:22:20	LT-T-Z:LP-DIR-T	g	3535	u	8	273			pmagpy-4.2.24-1	4.870000000000001e-09	3.02e-10	1.44e-10	2.06e-10
AX4-1b_LP-DIR-T-3536	AX4-1b	AX4-1b_LP-DIR-T	2.8	297.8	64.6	0	0	0	0	8	723	This study	hargrave 2019-09-29 12:48:11	LT-T-Z:LP-DIR-T	g	3536	u	8	273			pmagpy-4.2.24-1	4.13e-09	1.56e-10	1.08e-10	2.13e-10
AX4-1b_LP-DIR-T-3537	AX4-1b	AX4-1b_LP-DIR-T	2.6	296.6	63.6	0	0	0	0	9	748	This study	hargrave 2019-09-29 18:30:33	LT-T-Z:LP-DIR-T	g	3537	u	8	273			pmagpy-4.2.24-1	3.5e-09	3.9100000000000006e-11	4.8399999999999996e-11	3.8100000000000003e-10
AX4-1b_LP-DIR-T-3538	AX4-1b	AX4-1b_LP-DIR-T	1.9	296.8	64.4	0	0	0	0	10	773	This study	hargrave 2019-10-04 16:29:30	LT-T-Z:LP-DIR-T	g	3538	u	8	273			pmagpy-4.2.24-1	3.16e-09	5.33e-11	8.670000000000001e-11	3.4100000000000004e-11
AX4-1b_LP-DIR-T-3539	AX4-1b	AX4-1b_LP-DIR-T	2.9	299.9	64.4	0	0	0	0	11	793	This study	hargrave 2019-10-05 18:53:11	LT-T-Z:LP-DIR-T	g	3539	u	8	273			pmagpy-4.2.24-1	2.7500000000000002e-09	8.840000000000001e-11	1.0699999999999999e-10	2.03e-11
AX4-1b_LP-DIR-T-3540	AX4-1b	AX4-1b_LP-DIR-T	1.1	300.1	64.2	0	0	0	0	12	813	This study	hargrave 2019-10-06 15:59:37	LT-T-Z:LP-DIR-T	g	3540	u	8	273			pmagpy-4.2.24-1	2.42e-09	1.92e-11	4.02e-11	1.97e-11
AX4-1b_LP-DIR-T-3541	AX4-1b	AX4-1b_LP-DIR-T	2.4	300.8	64.1	0	0	0	0	13	818	This study	hargrave 2019-10-14 12:18:42	LT-T-Z:LP-DIR-T	g	3541	u	8	273			pmagpy-4.2.24-1	2.31e-09	6.93e-11	6.77e-11	1.58e-11
AX4-1b_LP-DIR-T-3542	AX4-1b	AX4-1b_LP-DIR-T	1.4	299.8	64.3	0	0	0	0	14	823	This study	hargrave 2019-10-14 18:41:17	LT-T-Z:LP-DIR-T	g	3542	u	8	273			pmagpy-4.2.24-1	2.14e-09	3.06e-11	4.13e-11	1.24e-11
AX4-1b_LP-DIR-T-3543	AX4-1b	AX4-1b_LP-DIR-T	1.6	294.1	64.5	0	0	0	0	15	828	This study	hargrave 2019-10-19 17:14:00	LT-T-Z:LP-DIR-T	g	3543	u	8	273			pmagpy-4.2.24-1	1.99e-09	3e-11	4.81e-11	1.06e-11
AX4-1b_LP-DIR-T-3544	AX4-1b	AX4-1b_LP-DIR-T	1.2	294.3	64.6	0	0	0	0	16	833	This study	hargrave 2019-10-20 14:35:51	LT-T-Z:LP-DIR-T	g	3544	u	8	273			pmagpy-4.2.24-1	1.85e-09	1.2099999999999999e-11	3.4900000000000004e-11	1.4199999999999994e-11
AX4-1b_LP-DIR-T-3545	AX4-1b	AX4-1b_LP-DIR-T	1	291.5	63.8	0	0	0	0	17	838	This study	hargrave 2019-10-21 09:19:07	LT-T-Z:LP-DIR-T	g	3545	u	8	273			pmagpy-4.2.24-1	1.66e-09	1.25e-11	2.0699999999999997e-11	1.61e-11
AX4-1b_LP-DIR-T-3546	AX4-1b	AX4-1b_LP-DIR-T	1	289.7	63.3	0	0	0	0	18	841	This study	hargrave 2019-10-21 16:05:22	LT-T-Z:LP-DIR-T	g	3546	u	8	273			pmagpy-4.2.24-1	1.62e-09	1.5e-11	2.36e-11	1.07e-11
AX4-1b_LP-DIR-T-3547	AX4-1b	AX4-1b_LP-DIR-T	2.8	293.5	61.5	0	0	0	0	19	843	This study	hargrave 2019-10-25 12:28:06	LT-T-Z:LP-DIR-T	g	3547	u	8	273			pmagpy-4.2.24-1	1.51e-09	6.3e-11	3.92e-11	5.62e-12
AX4-1b_LP-DIR-T-3548	AX4-1b	AX4-1b_LP-DIR-T	7.3	284.6	58.4	0	0	0	0	20	845	This study	hargrave 2019-10-25 19:23:29	LT-T-Z:LP-DIR-T	g	3548	u	8	273			pmagpy-4.2.24-1	1.32e-09	2.75e-11	3.64e-11	2.43e-10
AX4-1b_LP-DIR-T-3549	AX4-1b	AX4-1b_LP-DIR-T	2	296.3	63.5	0	0	0	0	21	848	This study	hargrave 2019-11-01 12:09:15	LT-T-Z:LP-DIR-T	g	3549	u	8	273			pmagpy-4.2.24-1	1.3900000000000002e-09	3.62e-11	3.13e-11	7.2400000000000015e-12
AX4-1b_LP-DIR-T-3550	AX4-1b	AX4-1b_LP-DIR-T	3.3	295.3	63.3	0	0	0	0	22	850	This study	hargrave 2019-11-01 18:03:46	LT-T-Z:LP-DIR-T	g	3550	u	8	273			pmagpy-4.2.24-1	1.31e-09	5.78e-11	4.5e-11	1.71e-11
AX4-1b_LP-DIR-T-3551	AX4-1b	AX4-1b_LP-DIR-T	0.9	288.3	63.1	0	0	0	0	23	852	This study	hargrave 2019-11-02 16:10:56	LT-T-Z:LP-DIR-T	g	3551	u	8	273			pmagpy-4.2.24-1	1.2800000000000001e-09	1.41e-11	1.13e-11	1.52e-11
AX4-1b_LP-DIR-T-3552	AX4-1b	AX4-1b_LP-DIR-T	0.7	290.6	61.8	0	0	0	0	24	854	This study	hargrave 2019-11-03 14:30:48	LT-T-Z:LP-DIR-T	g	3552	u	8	273			pmagpy-4.2.24-1	1.26e-09	1.39e-11	6.1700000000000006e-12	1.2999999999999999e-11
AX4-1b_LP-DIR-T-3553	AX4-1b	AX4-1b_LP-DIR-T	1.7	291.8	61.3	0	0	0	0	25	858	This study	hargrave 2019-11-04 09:03:45	LT-T-Z:LP-DIR-T	g	3553	u	8	273			pmagpy-4.2.24-1	1.1699999999999999e-09	2.7399999999999997e-11	2.3999999999999998e-11	9.630000000000002e-12
AX4-1b_LP-DIR-T-3554	AX4-1b	AX4-1b_LP-DIR-T	2.7	292.2	60.9	0	0	0	0	26	873	This study	hargrave 2019-11-15 12:24:43	LT-T-Z:LP-DIR-T	g	3554	u	8	273			pmagpy-4.2.24-1	9e-10	3.87e-11	1.72e-11	5.84e-12
AX4-1b_LP-DIR-T-3555	AX4-1b	AX4-1b_LP-DIR-T	2.7	292.3	59.1	0	0	0	0	27	888	This study	hargrave 2019-11-15 18:47:02	LT-T-Z:LP-DIR-T	g	3555	u	8	273			pmagpy-4.2.24-1	4.7e-10	1.99e-11	9.890000000000001e-12	5.679999999999999e-12
AX4-1b_LP-DIR-T-3556	AX4-1b	AX4-1b_LP-DIR-T	2.3	281.2	50.5	0	0	0	0	28	903	This study	hargrave 2019-11-16 14:06:33	LT-T-Z:LP-DIR-T	g	3556	u	8	273			pmagpy-4.2.24-1	1.27e-10	1.85e-12	2.6000000000000002e-12	5.52e-12
AX4-1b_LP-DIR-T-3557	AX4-1b	AX4-1b_LP-DIR-T	2.4	270.3	41.4	0	0	0	0	29	918	This study	hargrave 2019-11-23 14:05:05	LT-T-Z:LP-DIR-T	g	3557	u	8	273			pmagpy-4.2.24-1	9.53e-11	3.75e-12	2.2e-12	1.59e-12
AX4-1b_LP-DIR-T-3558	AX4-1b	AX4-1b_LP-DIR-T	7.3	275.5	36.7	0	0	0	0	30	933	This study	hargrave 2019-11-24 10:39:42	LT-T-Z:LP-DIR-T	g	3558	u	8	273			pmagpy-4.2.24-1	9.83e-11	9.710000000000001e-12	5.009999999999999e-12	7.07e-12
AX4-1b_LP-DIR-T-3559	AX4-1b	AX4-1b_LP-DIR-T	6.8	311.2	39	0	0	0	0	31	948	This study	hargrave 2019-12-01 17:24:30	LT-T-Z:LP-DIR-T	g	3559	u	8	273			pmagpy-4.2.24-1	7.3e-11	7.860000000000001e-12	6.25e-12	3.2400000000000003e-12
AX4-1b_LP-DIR-T-3560	AX4-1b	AX4-1b_LP-DIR-T	6.3	319.9	38.8	0	0	0	0	32	958	This study	hargrave 2019-12-02 17:40:01	LT-T-Z:LP-DIR-T	g	3560	u	8	273			pmagpy-4.2.24-1	5.7000000000000003e-11	6.64e-12	4.23e-12	3.5299999999999997e-12
AX4-2b_LP-DIR-T-3561	AX4-2b	AX4-2b_LP-DIR-T	2.3	286.8	62.7	0	0	0	0	0	273	This study	hargrave 2019-09-13 17:48:19	LT-NO:LP-DIR-T	g	3561	u	8	273			pmagpy-4.2.24-1	6.7799999999999985e-09	2.59e-10	4.3200000000000003e-11	4.9700000000000007e-11
AX4-2b_LP-DIR-T-3562	AX4-2b	AX4-2b_LP-DIR-T	2.4	281.1	63.2	0	0	0	0	1	373	This study	hargrave 2019-09-20 13:05:55	LT-T-Z:LP-DIR-T	g	3562	u	8	273			pmagpy-4.2.24-1	6.859999999999998e-09	2.84e-10	3.96e-11	4.11e-11
AX4-2b_LP-DIR-T-3563	AX4-2b	AX4-2b_LP-DIR-T	0.8	286.0	62.7	0	0	0	0	2	423	This study	hargrave 2019-09-20 19:54:58	LT-T-Z:LP-DIR-T	g	3563	u	8	273			pmagpy-4.2.24-1	6.800000000000001e-09	5.12e-11	6.92e-11	4.3600000000000003e-11
AX4-2b_LP-DIR-T-3564	AX4-2b	AX4-2b_LP-DIR-T	2.1	290.7	62	0	0	0	0	3	473	This study	hargrave 2019-09-21 15:45:45	LT-T-Z:LP-DIR-T	g	3564	u	8	273			pmagpy-4.2.24-1	6.659999999999999e-09	1.96e-10	1.51e-10	4.1799999999999994e-11
AX4-2b_LP-DIR-T-3565	AX4-2b	AX4-2b_LP-DIR-T	0.9	287.0	62.3	0	0	0	0	4	523	This study	hargrave 2019-09-22 13:24:40	LT-T-Z:LP-DIR-T	g	3565	u	8	273			pmagpy-4.2.24-1	6.55e-09	6.370000000000001e-11	6.8e-11	5.14e-11
AX4-2b_LP-DIR-T-3566	AX4-2b	AX4-2b_LP-DIR-T	2.6	289.8	62.4	0	0	0	0	5	573	This study	hargrave 2019-09-22 19:20:00	LT-T-Z:LP-DIR-T	g	3566	u	8	273			pmagpy-4.2.24-1	5.8499999999999994e-09	2.29e-10	1.32e-10	3.81e-11
AX4-2b_LP-DIR-T-3567	AX4-2b	AX4-2b_LP-DIR-T	1.8	285.8	62.5	0	0	0	0	6	623	This study	hargrave 2019-09-27 21:11:05	LT-T-Z:LP-DIR-T	g	3567	u	8	273			pmagpy-4.2.24-1	5.47e-09	6.26e-11	6.9e-11	2.38e-10
AX4-2b_LP-DIR-T-3568	AX4-2b	AX4-2b_LP-DIR-T	2.2	281.0	61.9	0	0	0	0	7	673	This study	hargrave 2019-09-28 15:23:33	LT-T-Z:LP-DIR-T	g	3568	u	8	273			pmagpy-4.2.24-1	4.770000000000001e-09	9.119999999999999e-11	5.24e-11	3.5299999999999997e-10
AX4-2b_LP-DIR-T-3569	AX4-2b	AX4-2b_LP-DIR-T	1.6	280.8	63.1	0	0	0	0	8	723	This study	hargrave 2019-09-29 12:49:25	LT-T-Z:LP-DIR-T	g	3569	u	8	273			pmagpy-4.2.24-1	4.17e-09	3.4700000000000013e-11	2.79e-11	2.16e-10
AX4-2b_LP-DIR-T-3570	AX4-2b	AX4-2b_LP-DIR-T	0.7	279.8	61.9	0	0	0	0	9	748	This study	hargrave 2019-09-29 18:31:46	LT-T-Z:LP-DIR-T	g	3570	u	8	273			pmagpy-4.2.24-1	3.5399999999999998e-09	3.55e-11	2.0000000000000002e-11	9.550000000000002e-12
AX4-2b_LP-DIR-T-3571	AX4-2b	AX4-2b_LP-DIR-T	2.3	280.8	62.8	0	0	0	0	10	773	This study	hargrave 2019-10-04 16:30:58	LT-T-Z:LP-DIR-T	g	3571	u	8	273			pmagpy-4.2.24-1	3.2e-09	1.23e-10	2.57e-11	2.15e-11
AX4-2b_LP-DIR-T-3572	AX4-2b	AX4-2b_LP-DIR-T	2	278.1	62.9	0	0	0	0	11	793	This study	hargrave 2019-10-05 18:54:40	LT-T-Z:LP-DIR-T	g	3572	u	8	273			pmagpy-4.2.24-1	2.7399999999999996e-09	9.33e-11	2.63e-11	1.46e-11
AX4-2b_LP-DIR-T-3573	AX4-2b	AX4-2b_LP-DIR-T	2.2	277.6	63.3	0	0	0	0	12	813	This study	hargrave 2019-10-06 16:01:06	LT-T-Z:LP-DIR-T	g	3573	u	8	273			pmagpy-4.2.24-1	2.37e-09	8.94e-11	1.93e-11	1.97e-11
AX4-2b_LP-DIR-T-3574	AX4-2b	AX4-2b_LP-DIR-T	1.5	277.7	63.6	0	0	0	0	13	818	This study	hargrave 2019-10-14 12:20:11	LT-T-Z:LP-DIR-T	g	3574	u	8	273			pmagpy-4.2.24-1	2.2399999999999997e-09	4.8300000000000004e-11	2.3899999999999996e-11	2.0200000000000002e-11
AX4-2b_LP-DIR-T-3575	AX4-2b	AX4-2b_LP-DIR-T	2.4	277.4	64.4	0	0	0	0	14	823	This study	hargrave 2019-10-14 18:42:46	LT-T-Z:LP-DIR-T	g	3575	u	8	273			pmagpy-4.2.24-1	2.0499999999999997e-09	8.09e-11	2.2799999999999998e-11	1.1e-11
AX4-2b_LP-DIR-T-3576	AX4-2b	AX4-2b_LP-DIR-T	2	276.2	64.4	0	0	0	0	15	828	This study	hargrave 2019-10-19 17:15:29	LT-T-Z:LP-DIR-T	g	3576	u	8	273			pmagpy-4.2.24-1	1.8600000000000002e-09	6.13e-11	1.83e-11	9.25e-12
AX4-2b_LP-DIR-T-3577	AX4-2b	AX4-2b_LP-DIR-T	2.4	277.8	64.1	0	0	0	0	16	833	This study	hargrave 2019-10-20 14:37:19	LT-T-Z:LP-DIR-T	g	3577	u	8	273			pmagpy-4.2.24-1	1.7199999999999999e-09	6.949999999999999e-11	1.94e-11	1.4699999999999998e-11
AX4-2b_LP-DIR-T-3578	AX4-2b	AX4-2b_LP-DIR-T	1	278.0	65.3	0	0	0	0	17	838	This study	hargrave 2019-10-21 09:20:37	LT-T-Z:LP-DIR-T	g	3578	u	8	273			pmagpy-4.2.24-1	1.51e-09	2.0800000000000002e-11	1.2999999999999999e-11	1.02e-11
