tab	ages
age	location	site	sample	specimen	age_unit	citations	method_codes
1092					Ma	This study	
>>>>>>>>>>
tab	locations
location	age	age_high	age_low	age_unit	lat_n	lat_s	lon_e	lon_w	geologic_classes	lithologies	location_type	analysts	citations
Beaver Bay complex	1092	1091.83	1091.61	Ma	47.2	47.2	268.6	268.6	Igneous:Intrusive	Diabase	Outcrop		This study
>>>>>>>>>>
tab	measurements
measurement	specimen	experiment	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma
BD9-4a_LP-DIR-T-4258	BD9-4a	BD9-4a_LP-DIR-T	2.7	245.8	46.4	0	0	0	0	1	423	This study	hargrave 2020-08-23 10:09:40	LT-T-Z:LP-DIR-T	g	4258	u	8	273			pmagpy-4.2.24-1	8.78e-06	3.08e-07	2.74e-07	8.16e-08
BD9-4a_LP-DIR-T-4259	BD9-4a	BD9-4a_LP-DIR-T	0.9	241.9	45.4	0	0	0	0	2	523	This study	hargrave 2020-08-23 17:00:48	LT-T-Z:LP-DIR-T	g	4259	u	8	273			pmagpy-4.2.24-1	8.400000000000001e-06	8.41e-08	6.559999999999999e-08	7.57e-08
BD9-4a_LP-DIR-T-4260	BD9-4a	BD9-4a_LP-DIR-T	1.6	242.6	45.2	0	0	0	0	3	573	This study	hargrave 2020-08-24 13:39:31	LT-T-Z:LP-DIR-T	g	4260	u	8	273			pmagpy-4.2.24-1	8.26e-06	2.15e-07	5.2099999999999997e-08	7.18e-08
BD9-4a_LP-DIR-T-4261	BD9-4a	BD9-4a_LP-DIR-T	0.9	244.6	44.8	0	0	0	0	4	623	This study	hargrave 2020-08-25 11:21:51	LT-T-Z:LP-DIR-T	g	4261	u	8	273			pmagpy-4.2.24-1	8.14e-06	6.21e-08	1.0099999999999999e-07	6.41e-08
BD9-4a_LP-DIR-T-4262	BD9-4a	BD9-4a_LP-DIR-T	0.8	248.9	44.8	0	0	0	0	5	673	This study	hargrave 2020-08-26 09:58:58	LT-T-Z:LP-DIR-T	g	4262	u	8	273			pmagpy-4.2.24-1	8.03e-06	6.36e-08	8.179999999999999e-08	4.74e-08
BD9-4a_LP-DIR-T-4263	BD9-4a	BD9-4a_LP-DIR-T	1.8	245.1	44.7	0	0	0	0	6	698	This study	hargrave 2020-08-26 16:17:29	LT-T-Z:LP-DIR-T	g	4263	u	8	273			pmagpy-4.2.24-1	7.8e-06	2.03e-07	1.26e-07	3.96e-08
BD9-4a_LP-DIR-T-4264	BD9-4a	BD9-4a_LP-DIR-T	1.1	245.8	45.1	0	0	0	0	7	723	This study	hargrave 2020-08-27 12:22:34	LT-T-Z:LP-DIR-T	g	4264	u	8	273			pmagpy-4.2.24-1	7.52e-06	1.05e-07	8.72e-08	4.1100000000000004e-08
BD9-4a_LP-DIR-T-4265	BD9-4a	BD9-4a_LP-DIR-T	1	242.4	45	0	0	0	0	8	748	This study	hargrave 2020-08-27 18:29:13	LT-T-Z:LP-DIR-T	g	4265	u	8	273			pmagpy-4.2.24-1	6.98e-06	8.630000000000001e-08	8.54e-08	3.93e-08
BD9-4a_LP-DIR-T-4266	BD9-4a	BD9-4a_LP-DIR-T	1.8	240.5	44.9	0	0	0	0	9	773	This study	hargrave 2020-08-28 16:22:48	LT-T-Z:LP-DIR-T	g	4266	u	8	273			pmagpy-4.2.24-1	6.4e-06	1.83e-07	6.36e-08	4.1699999999999996e-08
BD9-4a_LP-DIR-T-4267	BD9-4a	BD9-4a_LP-DIR-T	1	240.6	44.9	0	0	0	0	10	793	This study	hargrave 2020-08-29 16:17:26	LT-T-Z:LP-DIR-T	g	4267	u	8	273			pmagpy-4.2.24-1	5.68e-06	3.95e-08	7.49e-08	4.43e-08
BD9-4a_LP-DIR-T-4268	BD9-4a	BD9-4a_LP-DIR-T	0.9	239.2	46.4	0	0	0	0	11	803	This study	hargrave 2020-08-30 14:57:49	LT-T-Z:LP-DIR-T	g	4268	u	8	273			pmagpy-4.2.24-1	4.44e-06	4.46e-08	5.28e-08	2.5299999999999998e-08
BD9-4a_LP-DIR-T-4269	BD9-4a	BD9-4a_LP-DIR-T	2	243.6	45.4	0	0	0	0	12	807	This study	hargrave 2020-08-31 15:07:26	LT-T-Z:LP-DIR-T	g	4269	u	8	273			pmagpy-4.2.24-1	3.64e-06	1.1900000000000001e-07	1.74e-08	4.8e-08
BD9-4a_LP-DIR-T-4270	BD9-4a	BD9-4a_LP-DIR-T	1.4	243.6	44.1	0	0	0	0	13	810	This study	hargrave 2020-09-01 13:04:45	LT-T-Z:LP-DIR-T	g	4270	u	8	273			pmagpy-4.2.24-1	2.86e-06	1.47e-08	5.2099999999999997e-08	4.66e-08
BD9-4a_LP-DIR-T-4271	BD9-4a	BD9-4a_LP-DIR-T	1.4	246.9	41.6	0	0	0	0	14	815	This study	hargrave 2020-09-02 12:42:04	LT-T-Z:LP-DIR-T	g	4271	u	8	273			pmagpy-4.2.24-1	2.02e-06	3.39e-08	2.0499999999999998e-08	3.11e-08
BD9-4a_LP-DIR-T-4272	BD9-4a	BD9-4a_LP-DIR-T	1.2	242.6	41.1	0	0	0	0	15	819	This study	hargrave 2020-09-02 20:11:33	LT-T-Z:LP-DIR-T	g	4272	u	8	273			pmagpy-4.2.24-1	1.37e-06	1.42e-08	1.4099999999999999e-08	2.0699999999999997e-08
BD9-4a_LP-DIR-T-4273	BD9-4a	BD9-4a_LP-DIR-T	3.3	239.8	39.5	0	0	0	0	16	824	This study	hargrave 2020-09-03 14:35:30	LT-T-Z:LP-DIR-T	g	4273	u	8	273			pmagpy-4.2.24-1	8.109999999999998e-07	3.27e-08	3.17e-08	1.1100000000000002e-08
BD9-4a_LP-DIR-T-4274	BD9-4a	BD9-4a_LP-DIR-T	1.4	243.8	40	0	0	0	0	17	828	This study	hargrave 2020-09-04 11:58:26	LT-T-Z:LP-DIR-T	g	4274	u	8	273			pmagpy-4.2.24-1	6.19e-07	6.620000000000001e-09	1.14e-08	8.199999999999999e-09
BD9-4a_LP-DIR-T-4275	BD9-4a	BD9-4a_LP-DIR-T	2.5	239.6	37.9	0	0	0	0	18	833	This study	hargrave 2020-09-04 20:03:58	LT-T-Z:LP-DIR-T	g	4275	u	8	273			pmagpy-4.2.24-1	4.91e-07	1.2e-08	1.57e-08	8.009999999999999e-09
BD9-4a_LP-DIR-T-4276	BD9-4a	BD9-4a_LP-DIR-T	2.2	235.0	39.9	0	0	0	0	19	840	This study	hargrave 2020-09-14 18:25:37	LT-T-Z:LP-DIR-T	g	4276	u	8	273			pmagpy-4.2.24-1	3.15e-07	7.47e-09	9.150000000000001e-09	2.7699999999999997e-09
BD9-4a_LP-DIR-T-4277	BD9-4a	BD9-4a_LP-DIR-T	1.5	240.5	43.8	0	0	0	0	20	850	This study	hargrave 2020-09-16 10:52:03	LT-T-Z:LP-DIR-T	g	4277	u	8	273			pmagpy-4.2.24-1	1.4e-07	1.3e-09	3.65e-09	1.1699999999999999e-09
BD9-4a_LP-DIR-T-4278	BD9-4a	BD9-4a_LP-DIR-T	4.6	269.1	50.5	0	0	0	0	21	863	This study	hargrave 2020-09-16 17:31:25	LT-T-Z:LP-DIR-T	g	4278	u	8	273			pmagpy-4.2.24-1	4.23e-08	1.07e-09	3.21e-09	1.21e-09
BD9-4a_LP-DIR-T-4279	BD9-4a	BD9-4a_LP-DIR-T	4.6	281.0	38	0	0	0	0	22	883	This study	hargrave 2020-09-17 14:26:32	LT-T-Z:LP-DIR-T	g	4279	u	8	273			pmagpy-4.2.24-1	1.92e-08	6.58e-10	2.1100000000000004e-09	2.74e-10
BD9-5a_LP-DIR-T-4280	BD9-5a	BD9-5a_LP-DIR-T	1.2	271.9	59	0	0	0	0	0	273	This study	hargrave 2020-08-22 11:46:55	LT-NO:LP-DIR-T	g	4280	u	8	273			pmagpy-4.2.24-1	1.57e-05	2.3199999999999999e-07	1.85e-07	1.2699999999999999e-07
BD9-5a_LP-DIR-T-4281	BD9-5a	BD9-5a_LP-DIR-T	1.4	272.1	59.4	0	0	0	0	1	423	This study	hargrave 2020-08-23 10:11:09	LT-T-Z:LP-DIR-T	g	4281	u	8	273			pmagpy-4.2.24-1	1.55e-05	3.2299999999999997e-07	1.68e-07	1.41e-07
BD9-5a_LP-DIR-T-4282	BD9-5a	BD9-5a_LP-DIR-T	1	273.8	59.6	0	0	0	0	2	523	This study	hargrave 2020-08-23 17:02:16	LT-T-Z:LP-DIR-T	g	4282	u	8	273			pmagpy-4.2.24-1	1.52e-05	7.74e-08	2.2e-07	1.45e-07
BD9-5a_LP-DIR-T-4283	BD9-5a	BD9-5a_LP-DIR-T	2.2	271.8	59.8	0	0	0	0	3	573	This study	hargrave 2020-08-24 13:41:00	LT-T-Z:LP-DIR-T	g	4283	u	8	273			pmagpy-4.2.24-1	1.4999999999999999e-05	5.2e-07	2.0600000000000002e-07	1.33e-07
BD9-5a_LP-DIR-T-4284	BD9-5a	BD9-5a_LP-DIR-T	1.2	277.4	59.6	0	0	0	0	4	623	This study	hargrave 2020-08-25 11:23:20	LT-T-Z:LP-DIR-T	g	4284	u	8	273			pmagpy-4.2.24-1	1.4800000000000002e-05	1.94e-07	1.98e-07	1.2e-07
BD9-5a_LP-DIR-T-4285	BD9-5a	BD9-5a_LP-DIR-T	1.9	277.4	59.7	0	0	0	0	5	673	This study	hargrave 2020-08-26 10:00:27	LT-T-Z:LP-DIR-T	g	4285	u	8	273			pmagpy-4.2.24-1	1.4499999999999993e-05	4.0899999999999997e-07	2.3600000000000002e-07	1.34e-07
BD9-5a_LP-DIR-T-4286	BD9-5a	BD9-5a_LP-DIR-T	0.9	275.5	60	0	0	0	0	6	698	This study	hargrave 2020-08-26 16:18:58	LT-T-Z:LP-DIR-T	g	4286	u	8	273			pmagpy-4.2.24-1	1.42e-05	1.0199999999999999e-07	1.55e-07	1.0900000000000001e-07
BD9-5a_LP-DIR-T-4287	BD9-5a	BD9-5a_LP-DIR-T	0.8	276.9	60.4	0	0	0	0	7	723	This study	hargrave 2020-08-27 12:24:02	LT-T-Z:LP-DIR-T	g	4287	u	8	273			pmagpy-4.2.24-1	1.3800000000000007e-05	1.55e-07	1.04e-07	7.55e-08
BD9-5a_LP-DIR-T-4288	BD9-5a	BD9-5a_LP-DIR-T	1.5	278.1	60.7	0	0	0	0	8	748	This study	hargrave 2020-08-27 18:30:42	LT-T-Z:LP-DIR-T	g	4288	u	8	273			pmagpy-4.2.24-1	1.31e-05	2.75e-07	1.74e-07	8.61e-08
BD9-5a_LP-DIR-T-4289	BD9-5a	BD9-5a_LP-DIR-T	1	270.8	61	0	0	0	0	9	773	This study	hargrave 2020-08-28 16:24:18	LT-T-Z:LP-DIR-T	g	4289	u	8	273			pmagpy-4.2.24-1	1.22e-05	7.45e-08	1.7899999999999995e-07	1.04e-07
BD9-5a_LP-DIR-T-4290	BD9-5a	BD9-5a_LP-DIR-T	1.5	277.1	60.7	0	0	0	0	10	793	This study	hargrave 2020-08-29 16:18:55	LT-T-Z:LP-DIR-T	g	4290	u	8	273			pmagpy-4.2.24-1	1.13e-05	2.12e-07	1.71e-07	9.269999999999999e-08
BD9-5a_LP-DIR-T-4291	BD9-5a	BD9-5a_LP-DIR-T	1	276.6	61	0	0	0	0	11	803	This study	hargrave 2020-08-30 14:59:18	LT-T-Z:LP-DIR-T	g	4291	u	8	273			pmagpy-4.2.24-1	9.18e-06	5.019999999999999e-08	1.28e-07	7.690000000000001e-08
BD9-5a_LP-DIR-T-4292	BD9-5a	BD9-5a_LP-DIR-T	1.4	273.0	60.7	0	0	0	0	12	807	This study	hargrave 2020-08-31 15:08:55	LT-T-Z:LP-DIR-T	g	4292	u	8	273			pmagpy-4.2.24-1	7.699999999999999e-06	1.37e-07	1.13e-07	7.089999999999999e-08
BD9-5a_LP-DIR-T-4293	BD9-5a	BD9-5a_LP-DIR-T	0.9	275.0	59.7	0	0	0	0	13	810	This study	hargrave 2020-09-01 13:06:13	LT-T-Z:LP-DIR-T	g	4293	u	8	273			pmagpy-4.2.24-1	5.63e-06	3.87e-08	6.719999999999999e-08	4.5999999999999995e-08
BD9-5a_LP-DIR-T-4294	BD9-5a	BD9-5a_LP-DIR-T	1.5	273.9	59.3	0	0	0	0	14	815	This study	hargrave 2020-09-02 12:43:33	LT-T-Z:LP-DIR-T	g	4294	u	8	273			pmagpy-4.2.24-1	3.63e-06	8.150000000000001e-08	4.5999999999999995e-08	2.76e-08
BD9-5a_LP-DIR-T-4295	BD9-5a	BD9-5a_LP-DIR-T	1.6	275.2	59.8	0	0	0	0	15	819	This study	hargrave 2020-09-02 20:12:44	LT-T-Z:LP-DIR-T	g	4295	u	8	273			pmagpy-4.2.24-1	2.19e-06	4.25e-08	3.73e-08	2.0699999999999997e-08
BD9-5a_LP-DIR-T-4296	BD9-5a	BD9-5a_LP-DIR-T	1.3	275.8	59.3	0	0	0	0	16	824	This study	hargrave 2020-09-03 14:36:59	LT-T-Z:LP-DIR-T	g	4296	u	8	273			pmagpy-4.2.24-1	1.27e-06	1.4499999999999999e-08	2.0699999999999997e-08	1.32e-08
BD9-5a_LP-DIR-T-4297	BD9-5a	BD9-5a_LP-DIR-T	1.3	274.8	59.6	0	0	0	0	17	828	This study	hargrave 2020-09-04 11:59:55	LT-T-Z:LP-DIR-T	g	4297	u	8	273			pmagpy-4.2.24-1	8.990000000000002e-07	1.31e-08	1.4099999999999999e-08	7.020000000000002e-09
BD9-5a_LP-DIR-T-4298	BD9-5a	BD9-5a_LP-DIR-T	1.4	276.9	56.9	0	0	0	0	18	833	This study	hargrave 2020-09-04 20:05:26	LT-T-Z:LP-DIR-T	g	4298	u	8	273			pmagpy-4.2.24-1	7.459999999999998e-07	1.1899999999999999e-08	1.16e-08	7.52e-09
BD9-5a_LP-DIR-T-4299	BD9-5a	BD9-5a_LP-DIR-T	1.1	279.4	60.5	0	0	0	0	19	840	This study	hargrave 2020-09-14 18:27:06	LT-T-Z:LP-DIR-T	g	4299	u	8	273			pmagpy-4.2.24-1	4.71e-07	4.4799999999999994e-09	7.319999999999999e-09	3.75e-09
BD9-5a_LP-DIR-T-4300	BD9-5a	BD9-5a_LP-DIR-T	1	270.7	59.7	0	0	0	0	20	850	This study	hargrave 2020-09-16 10:53:31	LT-T-Z:LP-DIR-T	g	4300	u	8	273			pmagpy-4.2.24-1	3.03e-07	2.9100000000000005e-09	4.08e-09	2.43e-09
BD9-5a_LP-DIR-T-4301	BD9-5a	BD9-5a_LP-DIR-T	1.8	264.4	51.9	0	0	0	0	21	863	This study	hargrave 2020-09-16 17:32:53	LT-T-Z:LP-DIR-T	g	4301	u	8	273			pmagpy-4.2.24-1	1.6300000000000002e-07	4.79e-09	1.58e-09	1.23e-09
BD9-5a_LP-DIR-T-4302	BD9-5a	BD9-5a_LP-DIR-T	1	292.3	57.8	0	0	0	0	22	883	This study	hargrave 2020-09-17 14:27:59	LT-T-Z:LP-DIR-T	g	4302	u	8	273			pmagpy-4.2.24-1	9.240000000000001e-08	6.110000000000001e-10	1.62e-09	4.52e-10
BD9-6a_LP-DIR-T-4303	BD9-6a	BD9-6a_LP-DIR-T	1.7	205.8	64.2	0	0	0	0	0	273	This study	hargrave 2020-08-22 11:48:27	LT-NO:LP-DIR-T	g	4303	u	8	273			pmagpy-4.2.24-1	6.09e-06	1.6e-07	7.71e-08	5.38e-08
BD9-6a_LP-DIR-T-4304	BD9-6a	BD9-6a_LP-DIR-T	1.9	207.8	64.7	0	0	0	0	1	423	This study	hargrave 2020-08-23 10:12:41	LT-T-Z:LP-DIR-T	g	4304	u	8	273			pmagpy-4.2.24-1	5.97e-06	1.53e-07	1.13e-07	4.36e-08
BD9-6a_LP-DIR-T-4305	BD9-6a	BD9-6a_LP-DIR-T	0.9	211.5	65.6	0	0	0	0	2	523	This study	hargrave 2020-08-23 17:03:48	LT-T-Z:LP-DIR-T	g	4305	u	8	273			pmagpy-4.2.24-1	5.57e-06	7.45e-08	2.67e-08	4.0199999999999996e-08
BD9-6a_LP-DIR-T-4306	BD9-6a	BD9-6a_LP-DIR-T	0.7	212.1	65.8	0	0	0	0	3	573	This study	hargrave 2020-08-24 13:42:32	LT-T-Z:LP-DIR-T	g	4306	u	8	273			pmagpy-4.2.24-1	5.45e-06	5.26e-08	3.19e-08	3.08e-08
BD9-6a_LP-DIR-T-4307	BD9-6a	BD9-6a_LP-DIR-T	0.5	213.9	66	0	0	0	0	4	623	This study	hargrave 2020-08-25 11:24:52	LT-T-Z:LP-DIR-T	g	4307	u	8	273			pmagpy-4.2.24-1	5.37e-06	2.12e-08	3.01e-08	2.45e-08
BD9-6a_LP-DIR-T-4308	BD9-6a	BD9-6a_LP-DIR-T	0.8	213.0	66.2	0	0	0	0	5	673	This study	hargrave 2020-08-26 10:01:59	LT-T-Z:LP-DIR-T	g	4308	u	8	273			pmagpy-4.2.24-1	5.25e-06	4.5199999999999994e-08	5.9299999999999995e-08	2.32e-08
BD9-6a_LP-DIR-T-4309	BD9-6a	BD9-6a_LP-DIR-T	0.5	212.0	66.5	0	0	0	0	6	698	This study	hargrave 2020-08-26 16:20:31	LT-T-Z:LP-DIR-T	g	4309	u	8	273			pmagpy-4.2.24-1	5.1e-06	2.49e-08	2.85e-08	2.08e-08
BD9-6a_LP-DIR-T-4310	BD9-6a	BD9-6a_LP-DIR-T	1.8	213.6	67	0	0	0	0	7	723	This study	hargrave 2020-08-27 12:25:34	LT-T-Z:LP-DIR-T	g	4310	u	8	273			pmagpy-4.2.24-1	4.93e-06	6.94e-08	1.37e-07	2.12e-08
BD9-6a_LP-DIR-T-4311	BD9-6a	BD9-6a_LP-DIR-T	1.1	211.4	67.5	0	0	0	0	8	748	This study	hargrave 2020-08-27 18:32:13	LT-T-Z:LP-DIR-T	g	4311	u	8	273			pmagpy-4.2.24-1	4.67e-06	4.22e-08	7.92e-08	2.0499999999999998e-08
BD9-6a_LP-DIR-T-4312	BD9-6a	BD9-6a_LP-DIR-T	2	206.3	67.9	0	0	0	0	9	773	This study	hargrave 2020-08-28 16:25:50	LT-T-Z:LP-DIR-T	g	4312	u	8	273			pmagpy-4.2.24-1	4.31e-06	7.990000000000001e-08	1.26e-07	1.8300000000000002e-08
BD9-6a_LP-DIR-T-4313	BD9-6a	BD9-6a_LP-DIR-T	0.9	209.6	67.9	0	0	0	0	10	793	This study	hargrave 2020-08-29 16:20:27	LT-T-Z:LP-DIR-T	g	4313	u	8	273			pmagpy-4.2.24-1	3.96e-06	2.0699999999999997e-08	5.47e-08	1.85e-08
BD9-6a_LP-DIR-T-4314	BD9-6a	BD9-6a_LP-DIR-T	1.2	207.3	68.1	0	0	0	0	11	803	This study	hargrave 2020-08-30 15:00:51	LT-T-Z:LP-DIR-T	g	4314	u	8	273			pmagpy-4.2.24-1	3.16e-06	3.83e-08	5.6399999999999995e-08	1.01e-08
BD9-6a_LP-DIR-T-4315	BD9-6a	BD9-6a_LP-DIR-T	1.8	207.4	68.2	0	0	0	0	12	807	This study	hargrave 2020-08-31 15:10:28	LT-T-Z:LP-DIR-T	g	4315	u	8	273			pmagpy-4.2.24-1	2.63e-06	7.28e-08	2.92e-08	2.2599999999999997e-08
BD9-6a_LP-DIR-T-4316	BD9-6a	BD9-6a_LP-DIR-T	1.8	206.9	67.5	0	0	0	0	13	810	This study	hargrave 2020-09-01 13:07:46	LT-T-Z:LP-DIR-T	g	4316	u	8	273			pmagpy-4.2.24-1	2.11e-06	6.15e-08	1.33e-08	2.2200000000000004e-08
BD9-6a_LP-DIR-T-4317	BD9-6a	BD9-6a_LP-DIR-T	1.5	206.0	67.9	0	0	0	0	14	815	This study	hargrave 2020-09-02 12:45:05	LT-T-Z:LP-DIR-T	g	4317	u	8	273			pmagpy-4.2.24-1	1.46e-06	3.59e-08	8.87e-09	1.3899999999999999e-08
BD9-6a_LP-DIR-T-4318	BD9-6a	BD9-6a_LP-DIR-T	1.7	205.5	66.2	0	0	0	0	15	819	This study	hargrave 2020-09-02 20:13:58	LT-T-Z:LP-DIR-T	g	4318	u	8	273			pmagpy-4.2.24-1	1.09e-06	2.8599999999999998e-08	9.65e-09	1.08e-08
BD9-6a_LP-DIR-T-4319	BD9-6a	BD9-6a_LP-DIR-T	1.5	203.8	64.6	0	0	0	0	16	824	This study	hargrave 2020-09-03 14:38:31	LT-T-Z:LP-DIR-T	g	4319	u	8	273			pmagpy-4.2.24-1	7.8e-07	1.55e-08	9.52e-09	8.48e-09
BD9-6a_LP-DIR-T-4320	BD9-6a	BD9-6a_LP-DIR-T	1.6	199.2	64.8	0	0	0	0	17	828	This study	hargrave 2020-09-04 12:01:32	LT-T-Z:LP-DIR-T	g	4320	u	8	273			pmagpy-4.2.24-1	6.66e-07	1.6799999999999998e-08	3.97e-09	7.7e-09
BD9-6a_LP-DIR-T-4321	BD9-6a	BD9-6a_LP-DIR-T	1.5	204.4	65.1	0	0	0	0	18	833	This study	hargrave 2020-09-04 20:06:58	LT-T-Z:LP-DIR-T	g	4321	u	8	273			pmagpy-4.2.24-1	5.28e-07	9.72e-09	7.319999999999999e-09	6.2e-09
BD9-6a_LP-DIR-T-4322	BD9-6a	BD9-6a_LP-DIR-T	1.2	205.4	65.6	0	0	0	0	19	840	This study	hargrave 2020-09-14 18:28:36	LT-T-Z:LP-DIR-T	g	4322	u	8	273			pmagpy-4.2.24-1	3.7799999999999997e-07	6.48e-09	3.2299999999999994e-09	2.7899999999999997e-09
BD9-6a_LP-DIR-T-4323	BD9-6a	BD9-6a_LP-DIR-T	2.4	213.4	64.7	0	0	0	0	20	850	This study	hargrave 2020-09-16 10:55:03	LT-T-Z:LP-DIR-T	g	4323	u	8	273			pmagpy-4.2.24-1	1.95e-07	7e-09	4.17e-09	1.3e-09
BD9-6a_LP-DIR-T-4324	BD9-6a	BD9-6a_LP-DIR-T	1.7	194.0	77.8	0	0	0	0	21	863	This study	hargrave 2020-09-16 17:34:25	LT-T-Z:LP-DIR-T	g	4324	u	8	273			pmagpy-4.2.24-1	7.42e-08	1.02e-09	1.84e-09	6.26e-10
BD9-6a_LP-DIR-T-4325	BD9-6a	BD9-6a_LP-DIR-T	5.8	281.5	45.9	0	0	0	0	22	883	This study	hargrave 2020-09-17 14:29:31	LT-T-Z:LP-DIR-T	g	4325	u	8	273			pmagpy-4.2.24-1	3.33e-08	2.9399999999999998e-09	3.16e-09	4.17e-10
BD9-7a_LP-DIR-T-4326	BD9-7a	BD9-7a_LP-DIR-T	0.9	187.7	67.1	0	0	0	0	0	273	This study	hargrave 2020-08-22 11:50:48	LT-NO:LP-DIR-T	g	4326	u	8	273			pmagpy-4.2.24-1	7.98e-06	9.93e-08	6.4e-08	4.77e-08
BD9-7a_LP-DIR-T-4327	BD9-7a	BD9-7a_LP-DIR-T	0.4	188.7	68	0	0	0	0	1	423	This study	hargrave 2020-08-23 10:14:12	LT-T-Z:LP-DIR-T	g	4327	u	8	273			pmagpy-4.2.24-1	7.78e-06	4.26e-08	4.3300000000000004e-08	2.65e-08
BD9-7a_LP-DIR-T-4328	BD9-7a	BD9-7a_LP-DIR-T	0.7	186.8	68.6	0	0	0	0	2	523	This study	hargrave 2020-08-23 17:05:19	LT-T-Z:LP-DIR-T	g	4328	u	8	273			pmagpy-4.2.24-1	7.35e-06	2.89e-08	8.3e-08	2.04e-08
BD9-7a_LP-DIR-T-4329	BD9-7a	BD9-7a_LP-DIR-T	0.4	190.0	68.8	0	0	0	0	3	573	This study	hargrave 2020-08-24 13:44:04	LT-T-Z:LP-DIR-T	g	4329	u	8	273			pmagpy-4.2.24-1	7.21e-06	3.4e-08	3.95e-08	2.25e-08
BD9-7a_LP-DIR-T-4330	BD9-7a	BD9-7a_LP-DIR-T	1.5	188.5	69.1	0	0	0	0	4	623	This study	hargrave 2020-08-25 11:26:24	LT-T-Z:LP-DIR-T	g	4330	u	8	273			pmagpy-4.2.24-1	7.07e-06	3.18e-08	1.87e-07	2.09e-08
BD9-7a_LP-DIR-T-4331	BD9-7a	BD9-7a_LP-DIR-T	1.6	191.7	69.5	0	0	0	0	5	673	This study	hargrave 2020-08-26 10:04:22	LT-T-Z:LP-DIR-T	g	4331	u	8	273			pmagpy-4.2.24-1	6.84e-06	7.77e-08	1.71e-07	3.87e-08
BD9-7a_LP-DIR-T-4332	BD9-7a	BD9-7a_LP-DIR-T	2.4	188.4	69	0	0	0	0	6	698	This study	hargrave 2020-08-26 16:22:03	LT-T-Z:LP-DIR-T	g	4332	u	8	273			pmagpy-4.2.24-1	6.56e-06	1.05e-07	2.57e-07	2.61e-08
BD9-7a_LP-DIR-T-4333	BD9-7a	BD9-7a_LP-DIR-T	1.3	187.9	69.4	0	0	0	0	7	723	This study	hargrave 2020-08-27 12:27:10	LT-T-Z:LP-DIR-T	g	4333	u	8	273			pmagpy-4.2.24-1	6.29e-06	9.06e-08	1.0099999999999999e-07	2.75e-08
BD9-7a_LP-DIR-T-4334	BD9-7a	BD9-7a_LP-DIR-T	0.7	187.5	69	0	0	0	0	8	748	This study	hargrave 2020-08-27 18:33:44	LT-T-Z:LP-DIR-T	g	4334	u	8	273			pmagpy-4.2.24-1	5.96e-06	4.3099999999999996e-08	5.1299999999999996e-08	1.48e-08
BD9-7a_LP-DIR-T-4335	BD9-7a	BD9-7a_LP-DIR-T	0.7	185.9	69.1	0	0	0	0	9	773	This study	hargrave 2020-08-28 16:27:22	LT-T-Z:LP-DIR-T	g	4335	u	8	273			pmagpy-4.2.24-1	5.56e-06	2.28e-08	6.13e-08	1.04e-08
BD9-7a_LP-DIR-T-4336	BD9-7a	BD9-7a_LP-DIR-T	2.4	190.6	70	0	0	0	0	10	793	This study	hargrave 2020-08-29 16:24:27	LT-T-Z:LP-DIR-T	g	4336	u	8	273			pmagpy-4.2.24-1	5.15e-06	6.900000000000001e-08	2.0399999999999997e-07	1.4099999999999999e-08
BD9-7a_LP-DIR-T-4337	BD9-7a	BD9-7a_LP-DIR-T	0.7	186.5	69.3	0	0	0	0	11	803	This study	hargrave 2020-08-30 15:02:25	LT-T-Z:LP-DIR-T	g	4337	u	8	273			pmagpy-4.2.24-1	4.35e-06	4.42e-08	2.44e-08	1.4299999999999999e-08
BD9-7a_LP-DIR-T-4338	BD9-7a	BD9-7a_LP-DIR-T	0.7	190.7	69.4	0	0	0	0	12	807	This study	hargrave 2020-08-31 15:12:00	LT-T-Z:LP-DIR-T	g	4338	u	8	273			pmagpy-4.2.24-1	3.69e-06	3.25e-08	2.37e-08	1.48e-08
BD9-7a_LP-DIR-T-4339	BD9-7a	BD9-7a_LP-DIR-T	1.2	189.5	69.8	0	0	0	0	13	810	This study	hargrave 2020-09-01 13:09:17	LT-T-Z:LP-DIR-T	g	4339	u	8	273			pmagpy-4.2.24-1	3.06e-06	5.54e-08	1.97e-08	2.02e-08
BD9-7a_LP-DIR-T-4340	BD9-7a	BD9-7a_LP-DIR-T	1.7	193.3	69.5	0	0	0	0	14	815	This study	hargrave 2020-09-02 12:46:38	LT-T-Z:LP-DIR-T	g	4340	u	8	273			pmagpy-4.2.24-1	2.46e-06	5.67e-08	4.24e-08	2.4199999999999998e-08
BD9-7a_LP-DIR-T-4341	BD9-7a	BD9-7a_LP-DIR-T	0.9	190.2	70.8	0	0	0	0	15	819	This study	hargrave 2020-09-02 20:15:12	LT-T-Z:LP-DIR-T	g	4341	u	8	273			pmagpy-4.2.24-1	2.02e-06	2.62e-08	1.69e-08	1.1100000000000002e-08
